Match_id,Player_id,Player_name,Hero,Position,Side,Kills,Deaths,Assists,LH,GPM,SecondsOfEnemyStunt,AlliedHeal,Won,Team_id,Team_name,Duration,Date,League_id,League_name
1390670122,139280377,Lv.YANG,Juggernaut,Top (Safe),Dire,10,2,10,480,591,0,0.0,True,4,EHOME,54:47,2015-04-11T13:41:28+00:00,2661,The Summit 3
1390901654,91698091,rOtk,Phoenix,Top (Off),Radiant,2,8,5,99,319,0,653.0,False,4,EHOME,33:55,2015-04-11T14:40:57+00:00,2661,The Summit 3
1390901654,89423756,LaNm,Shadow Shaman,Bottom (Safe),Radiant,1,4,5,128,269,0,0.0,False,4,EHOME,33:55,2015-04-11T14:40:57+00:00,2661,The Summit 3
1390901654,111189717,Lv.Inflame,Queen of Pain,Middle,Radiant,7,2,5,182,535,0,0.0,False,4,EHOME,33:55,2015-04-11T14:40:57+00:00,2661,The Summit 3
1390901654,114239371,Lv.ddc,Treant Protector,Radiant Jungle,Radiant,1,4,5,26,186,0,374.0,False,4,EHOME,33:55,2015-04-11T14:40:57+00:00,2661,The Summit 3
1390901654,139280377,Lv.YANG,Faceless Void,Bottom (Safe),Radiant,2,5,4,183,388,0,0.0,False,4,EHOME,33:55,2015-04-11T14:40:57+00:00,2661,The Summit 3
1390901654,98887913,xiao8,Lina,Dire Jungle,Dire,8,3,8,87,402,0,882.0,True,15,LGD-GAMING,33:55,2015-04-11T14:40:57+00:00,2661,The Summit 3
1390901654,106863163,sqm,Shadow Fiend,Middle,Dire,5,4,9,218,537,0,908.0,True,15,LGD-GAMING,33:55,2015-04-11T14:40:57+00:00,2661,The Summit 3
1390901654,98878010,LGD.Yao,Earthshaker,Bottom (Off),Dire,1,2,12,77,420,0,0.0,True,15,LGD-GAMING,33:55,2015-04-11T14:40:57+00:00,2661,The Summit 3
1390901654,108382060,LGD.Sylar,Medusa,Top (Safe),Dire,4,0,10,275,651,0,0.0,True,15,LGD-GAMING,33:55,2015-04-11T14:40:57+00:00,2661,The Summit 3
1390901654,89407113,LGD.X!!,Rubick,Middle,Dire,3,4,8,32,326,0,0.0,True,15,LGD-GAMING,33:55,2015-04-11T14:40:57+00:00,2661,The Summit 3
1388035924,113705693,TongFu.Zsmj,Troll Warlord,Bottom (Safe),Radiant,0,2,0,206,424,0,0.0,False,484909,Hyper Glory Team,28:05,2015-04-10T13:36:44+00:00,2661,The Summit 3
1388035924,113055496,Speed!,Queen of Pain,Middle,Radiant,1,1,1,131,398,0,0.0,False,484909,Hyper Glory Team,28:05,2015-04-10T13:36:44+00:00,2661,The Summit 3
1388035924,111533846,TongFu.Xtt,Axe,Bottom (Safe),Radiant,2,3,0,109,305,0,0.0,False,484909,Hyper Glory Team,28:05,2015-04-10T13:36:44+00:00,2661,The Summit 3
1388035924,89166519,那就是要我死,Lina,Top (Off),Radiant,0,4,1,37,217,0,0.0,False,484909,Hyper Glory Team,28:05,2015-04-10T13:36:44+00:00,2661,The Summit 3
1388035924,139876032,你不是真正的快乐！,Treant Protector,Dire Jungle,Radiant,0,4,1,32,171,0,135.0,False,484909,Hyper Glory Team,28:05,2015-04-10T13:36:44+00:00,2661,The Summit 3
1388035924,91698091,rOtk,Dark Seer,Bottom (Off),Dire,2,0,4,148,438,0,0.0,True,4,EHOME,28:05,2015-04-10T13:36:44+00:00,2661,The Summit 3
1388035924,111189717,Lv.Inflame,Sniper,Middle,Dire,3,2,7,186,534,0,0.0,True,4,EHOME,28:05,2015-04-10T13:36:44+00:00,2661,The Summit 3
1388035924,89423756,LaNm,Lion,Top (Safe),Dire,1,0,6,27,273,0,0.0,True,4,EHOME,28:05,2015-04-10T13:36:44+00:00,2661,The Summit 3
1388035924,114239371,Lv.ddc,Vengeful Spirit,Dire Jungle,Dire,1,1,6,19,223,0,203.0,True,4,EHOME,28:05,2015-04-10T13:36:44+00:00,2661,The Summit 3
1388035924,139280377,Lv.YANG,Juggernaut,Top (Safe),Dire,7,0,2,178,500,0,0.0,True,4,EHOME,28:05,2015-04-10T13:36:44+00:00,2661,The Summit 3
1388177674,91698091,rOtk,Tidehunter,Top (Off),Radiant,2,3,22,169,444,0,3300.0,True,4,EHOME,57:41,2015-04-10T14:57:27+00:00,2661,The Summit 3
1388177674,111189717,Lv.Inflame,Queen of Pain,Middle,Radiant,13,5,13,305,565,0,0.0,True,4,EHOME,57:41,2015-04-10T14:57:27+00:00,2661,The Summit 3
1388177674,89423756,LaNm,Rubick,Middle,Radiant,5,2,13,44,296,0,1400.0,True,4,EHOME,57:41,2015-04-10T14:57:27+00:00,2661,The Summit 3
1388177674,114239371,Lv.ddc,Ancient Apparition,Middle,Radiant,4,5,16,37,285,0,0.0,True,4,EHOME,57:41,2015-04-10T14:57:27+00:00,2661,The Summit 3
1388177674,139280377,Lv.YANG,Gyrocopter,Bottom (Safe),Radiant,9,2,13,472,562,0,0.0,True,4,EHOME,57:41,2015-04-10T14:57:27+00:00,2661,The Summit 3
1388177674,113705693,TongFu.Zsmj,Storm Spirit,Top (Safe),Dire,7,2,5,368,534,0,156.0,False,484909,Hyper Glory Team,57:41,2015-04-10T14:57:27+00:00,2661,The Summit 3
1388177674,139876032,你不是真正的快乐！,Io,Middle,Dire,1,10,5,59,228,0,5500.0,False,484909,Hyper Glory Team,57:41,2015-04-10T14:57:27+00:00,2661,The Summit 3
1388177674,113055496,Speed!,Chaos Knight,Middle,Dire,5,8,5,249,402,0,0.0,False,484909,Hyper Glory Team,57:41,2015-04-10T14:57:27+00:00,2661,The Summit 3
1388177674,89166519,那就是要我死,Lina,Top (Safe),Dire,2,10,5,185,276,0,0.0,False,484909,Hyper Glory Team,57:41,2015-04-10T14:57:27+00:00,2661,The Summit 3
1388177674,111533846,TongFu.Xtt,Zeus,Bottom (Off),Dire,2,4,9,251,382,0,0.0,False,484909,Hyper Glory Team,57:41,2015-04-10T14:57:27+00:00,2661,The Summit 3
1385808125,98887913,xiao8,Lina,Bottom (Safe),Radiant,6,0,18,89,408,0,767.0,True,15,LGD-GAMING,31:26,2015-04-09T14:09:49+00:00,2661,The Summit 3
1385808125,106863163,sqm,Brewmaster,Middle,Radiant,8,2,16,89,512,0,0.0,True,15,LGD-GAMING,31:26,2015-04-09T14:09:49+00:00,2661,The Summit 3
