Match_id,Hero,Ban_Pick,Side,Team_id,Team_name
1368733423,Sniper,Ban,Radiant,1333179,Cloud9 G2A
1368733423,Troll Warlord,Ban,Radiant,1333179,Cloud9 G2A
1368733423,Bristleback,Ban,Radiant,1333179,Cloud9 G2A
1368733423,Batrider,Ban,Radiant,1333179,Cloud9 G2A
1368733423,Tiny,Ban,Radiant,1333179,Cloud9 G2A
1368733423,Magnus,Pick,Radiant,1333179,Cloud9 G2A
1368733423,Phoenix,Pick,Radiant,1333179,Cloud9 G2A
1368733423,Juggernaut,Pick,Radiant,1333179,Cloud9 G2A
1368733423,Enigma,Pick,Radiant,1333179,Cloud9 G2A
1368733423,Mirana,Pick,Radiant,1333179,Cloud9 G2A
1368733423,Zeus,Ban,Dire,1883502,VP Polar
1368733423,Night Stalker,Ban,Dire,1883502,VP Polar
1368733423,Axe,Ban,Dire,1883502,VP Polar
1368733423,Lion,Ban,Dire,1883502,VP Polar
1368733423,Bane,Ban,Dire,1883502,VP Polar
1368733423,Io,Pick,Dire,1883502,VP Polar
1368733423,Skywrath Mage,Pick,Dire,1883502,VP Polar
1368733423,Lina,Pick,Dire,1883502,VP Polar
1368733423,Spirit Breaker,Pick,Dire,1883502,VP Polar
1368733423,Slark,Pick,Dire,1883502,VP Polar
1368851192,Io,Ban,Radiant,1883502,VP Polar
1368851192,Troll Warlord,Ban,Radiant,1883502,VP Polar
1368851192,Spectre,Ban,Radiant,1883502,VP Polar
1368851192,Naga Siren,Ban,Radiant,1883502,VP Polar
1368851192,Lycan,Ban,Radiant,1883502,VP Polar
1368851192,Enigma,Pick,Radiant,1883502,VP Polar
1368851192,Juggernaut,Pick,Radiant,1883502,VP Polar
1368851192,Lion,Pick,Radiant,1883502,VP Polar
1368851192,Morphling,Pick,Radiant,1883502,VP Polar
1368851192,Batrider,Pick,Radiant,1883502,VP Polar
1368851192,Sniper,Ban,Dire,1333179,Cloud9 G2A
1368851192,Night Stalker,Ban,Dire,1333179,Cloud9 G2A
1368851192,Skywrath Mage,Ban,Dire,1333179,Cloud9 G2A
1368851192,Storm Spirit,Ban,Dire,1333179,Cloud9 G2A
1368851192,Puck,Ban,Dire,1333179,Cloud9 G2A
1368851192,Phoenix,Pick,Dire,1333179,Cloud9 G2A
1368851192,Beastmaster,Pick,Dire,1333179,Cloud9 G2A
1368851192,Bane,Pick,Dire,1333179,Cloud9 G2A
1368851192,Undying,Pick,Dire,1333179,Cloud9 G2A
1368851192,Phantom Lancer,Pick,Dire,1333179,Cloud9 G2A
1368956099,Sniper,Ban,Radiant,1333179,Cloud9 G2A
1368956099,Troll Warlord,Ban,Radiant,1333179,Cloud9 G2A
1368956099,Skywrath Mage,Ban,Radiant,1333179,Cloud9 G2A
1368956099,Night Stalker,Ban,Radiant,1333179,Cloud9 G2A
1368956099,Viper,Ban,Radiant,1333179,Cloud9 G2A
1368956099,Zeus,Pick,Radiant,1333179,Cloud9 G2A
1368956099,Lion,Pick,Radiant,1333179,Cloud9 G2A
1368956099,Batrider,Pick,Radiant,1333179,Cloud9 G2A
1368956099,Ancient Apparition,Pick,Radiant,1333179,Cloud9 G2A
1368956099,Terrorblade,Pick,Radiant,1333179,Cloud9 G2A
1368956099,Io,Ban,Dire,1883502,VP Polar
1368956099,Phoenix,Ban,Dire,1883502,VP Polar
1368956099,Beastmaster,Ban,Dire,1883502,VP Polar
1368956099,Puck,Ban,Dire,1883502,VP Polar
1368956099,Phantom Lancer,Ban,Dire,1883502,VP Polar
1368956099,Axe,Pick,Dire,1883502,VP Polar
1368956099,Enigma,Pick,Dire,1883502,VP Polar
1368956099,Bane,Pick,Dire,1883502,VP Polar
1368956099,Slark,Pick,Dire,1883502,VP Polar
1368956099,Magnus,Pick,Dire,1883502,VP Polar
1367213664,Shadow Fiend,Ban,Radiant,3,compLexity Gaming
1367213664,Batrider,Ban,Radiant,3,compLexity Gaming
1367213664,Zeus,Ban,Radiant,3,compLexity Gaming
1367213664,Clockwerk,Ban,Radiant,3,compLexity Gaming
1367213664,Storm Spirit,Ban,Radiant,3,compLexity Gaming
1367213664,Lion,Pick,Radiant,3,compLexity Gaming
1367213664,Lina,Pick,Radiant,3,compLexity Gaming
1367213664,Queen of Pain,Pick,Radiant,3,compLexity Gaming
1367213664,Slark,Pick,Radiant,3,compLexity Gaming
1367213664,Undying,Pick,Radiant,3,compLexity Gaming
1367213664,Sniper,Ban,Dire,39,Evil Geniuses
1367213664,Earthshaker,Ban,Dire,39,Evil Geniuses
1367213664,Drow Ranger,Ban,Dire,39,Evil Geniuses
1367213664,Ancient Apparition,Ban,Dire,39,Evil Geniuses
1367213664,Morphling,Ban,Dire,39,Evil Geniuses
1367213664,Troll Warlord,Pick,Dire,39,Evil Geniuses
1367213664,Chen,Pick,Dire,39,Evil Geniuses
1367213664,Rubick,Pick,Dire,39,Evil Geniuses
1367213664,Nyx Assassin,Pick,Dire,39,Evil Geniuses
1367213664,Templar Assassin,Pick,Dire,39,Evil Geniuses
1367278686,Sniper,Ban,Radiant,39,Evil Geniuses
1367278686,Earthshaker,Ban,Radiant,39,Evil Geniuses
1367278686,Rubick,Ban,Radiant,39,Evil Geniuses
1367278686,Sand King,Ban,Radiant,39,Evil Geniuses
1367278686,Razor,Ban,Radiant,39,Evil Geniuses
1367278686,Vengeful Spirit,Pick,Radiant,39,Evil Geniuses
1367278686,Clockwerk,Pick,Radiant,39,Evil Geniuses
1367278686,Juggernaut,Pick,Radiant,39,Evil Geniuses
1367278686,Skywrath Mage,Pick,Radiant,39,Evil Geniuses
1367278686,Magnus,Pick,Radiant,39,Evil Geniuses
1367278686,Troll Warlord,Ban,Dire,3,compLexity Gaming
1367278686,Batrider,Ban,Dire,3,compLexity Gaming
1367278686,Chen,Ban,Dire,3,compLexity Gaming
1367278686,Enigma,Ban,Dire,3,compLexity Gaming
1367278686,Storm Spirit,Ban,Dire,3,compLexity Gaming
1367278686,Shadow Fiend,Pick,Dire,3,compLexity Gaming
1367278686,Lion,Pick,Dire,3,compLexity Gaming
1367278686,Axe,Pick,Dire,3,compLexity Gaming
1367278686,Dazzle,Pick,Dire,3,compLexity Gaming
1367278686,Broodmother,Pick,Dire,3,compLexity Gaming
1367070434,Lina,Ban,Radiant,1633432,Not Today !
1367070434,Troll Warlord,Ban,Radiant,1633432,Not Today !
1367070434,Shadow Fiend,Ban,Radiant,1633432,Not Today !
1367070434,Zeus,Ban,Radiant,1633432,Not Today !
1367070434,Spectre,Ban,Radiant,1633432,Not Today !
1367070434,Sniper,Pick,Radiant,1633432,Not Today !
1367070434,Clockwerk,Pick,Radiant,1633432,Not Today !
1367070434,Dazzle,Pick,Radiant,1633432,Not Today !
1367070434,Lion,Pick,Radiant,1633432,Not Today !
1367070434,Kunkka,Pick,Radiant,1633432,Not Today !
1367070434,Axe,Ban,Dire,1276923,Leviathan'
1367070434,Earthshaker,Ban,Dire,1276923,Leviathan'
1367070434,Skywrath Mage,Ban,Dire,1276923,Leviathan'
1367070434,Storm Spirit,Ban,Dire,1276923,Leviathan'
1367070434,Slark,Ban,Dire,1276923,Leviathan'
1367070434,Vengeful Spirit,Pick,Dire,1276923,Leviathan'
1367070434,Queen of Pain,Pick,Dire,1276923,Leviathan'
1367070434,Disruptor,Pick,Dire,1276923,Leviathan'
1367070434,Batrider,Pick,Dire,1276923,Leviathan'
1367070434,Juggernaut,Pick,Dire,1276923,Leviathan'
1367134788,Troll Warlord,Ban,Radiant,1633432,Not Today !
1367134788,Lina,Ban,Radiant,1633432,Not Today !
1367134788,Dazzle,Ban,Radiant,1633432,Not Today !
1367134788,Juggernaut,Ban,Radiant,1633432,Not Today !
1367134788,Spectre,Ban,Radiant,1633432,Not Today !
1367134788,Vengeful Spirit,Pick,Radiant,1633432,Not Today !
1367134788,Shadow Fiend,Pick,Radiant,1633432,Not Today !
1367134788,Silencer,Pick,Radiant,1633432,Not Today !
1367134788,Slardar,Pick,Radiant,1633432,Not Today !
1367134788,Broodmother,Pick,Radiant,1633432,Not Today !
1367134788,Axe,Ban,Dire,1276923,Leviathan'
1367134788,Sniper,Ban,Dire,1276923,Leviathan'
1367134788,Clockwerk,Ban,Dire,1276923,Leviathan'
1367134788,Skywrath Mage,Ban,Dire,1276923,Leviathan'
1367134788,Batrider,Ban,Dire,1276923,Leviathan'
1367134788,Earthshaker,Pick,Dire,1276923,Leviathan'
1367134788,Storm Spirit,Pick,Dire,1276923,Leviathan'
1367134788,Lion,Pick,Dire,1276923,Leviathan'
1367134788,Queen of Pain,Pick,Dire,1276923,Leviathan'
1367134788,Bristleback,Pick,Dire,1276923,Leviathan'
1366651073,Chen,Ban,Radiant,1883502,VP Polar
1366651073,Enigma,Ban,Radiant,1883502,VP Polar
1366651073,Brewmaster,Ban,Radiant,1883502,VP Polar
1366651073,Mirana,Ban,Radiant,1883502,VP Polar
1366651073,Magnus,Ban,Radiant,1883502,VP Polar
1366651073,Shadow Fiend,Pick,Radiant,1883502,VP Polar
1366651073,Lina,Pick,Radiant,1883502,VP Polar
1366651073,Lion,Pick,Radiant,1883502,VP Polar
1366651073,Axe,Pick,Radiant,1883502,VP Polar
1366651073,Juggernaut,Pick,Radiant,1883502,VP Polar
1366651073,Sniper,Ban,Dire,1838315,Team Secret
1366651073,Night Stalker,Ban,Dire,1838315,Team Secret
1366651073,Earthshaker,Ban,Dire,1838315,Team Secret
1366651073,Treant Protector,Ban,Dire,1838315,Team Secret
1366651073,Spirit Breaker,Ban,Dire,1838315,Team Secret
1366651073,Troll Warlord,Pick,Dire,1838315,Team Secret
1366651073,Queen of Pain,Pick,Dire,1838315,Team Secret
1366651073,Rubick,Pick,Dire,1838315,Team Secret
1366651073,Keeper of the Light,Pick,Dire,1838315,Team Secret
1366651073,Clockwerk,Pick,Dire,1838315,Team Secret
1366766217,Sniper,Ban,Radiant,1838315,Team Secret
1366766217,Night Stalker,Ban,Radiant,1838315,Team Secret
1366766217,Lina,Ban,Radiant,1838315,Team Secret
1366766217,Bristleback,Ban,Radiant,1838315,Team Secret
1366766217,Vengeful Spirit,Ban,Radiant,1838315,Team Secret
1366766217,Lion,Pick,Radiant,1838315,Team Secret
1366766217,Queen of Pain,Pick,Radiant,1838315,Team Secret
1366766217,Treant Protector,Pick,Radiant,1838315,Team Secret
1366766217,Storm Spirit,Pick,Radiant,1838315,Team Secret
1366766217,Techies,Pick,Radiant,1838315,Team Secret
1366766217,Chen,Ban,Dire,1883502,VP Polar
1366766217,Enigma,Ban,Dire,1883502,VP Polar
1366766217,Brewmaster,Ban,Dire,1883502,VP Polar
1366766217,Phantom Assassin,Ban,Dire,1883502,VP Polar
1366766217,Broodmother,Ban,Dire,1883502,VP Polar
1366766217,Troll Warlord,Pick,Dire,1883502,VP Polar
1366766217,Axe,Pick,Dire,1883502,VP Polar
1366766217,Drow Ranger,Pick,Dire,1883502,VP Polar
1366766217,Visage,Pick,Dire,1883502,VP Polar
1366766217,Skywrath Mage,Pick,Dire,1883502,VP Polar
1366856226,Chen,Ban,Radiant,1883502,VP Polar
1366856226,Enigma,Ban,Radiant,1883502,VP Polar
1366856226,Brewmaster,Ban,Radiant,1883502,VP Polar
1366856226,Keeper of the Light,Ban,Radiant,1883502,VP Polar
1366856226,Earthshaker,Ban,Radiant,1883502,VP Polar
1366856226,Shadow Fiend,Pick,Radiant,1883502,VP Polar
1366856226,Lion,Pick,Radiant,1883502,VP Polar
1366856226,Drow Ranger,Pick,Radiant,1883502,VP Polar
1366856226,Visage,Pick,Radiant,1883502,VP Polar
1366856226,Centaur Warrunner,Pick,Radiant,1883502,VP Polar
1366856226,Sniper,Ban,Dire,1838315,Team Secret
1366856226,Night Stalker,Ban,Dire,1838315,Team Secret
1366856226,Axe,Ban,Dire,1838315,Team Secret
1366856226,Treant Protector,Ban,Dire,1838315,Team Secret
1366856226,Legion Commander,Ban,Dire,1838315,Team Secret
1366856226,Troll Warlord,Pick,Dire,1838315,Team Secret
1366856226,Queen of Pain,Pick,Dire,1838315,Team Secret
1366856226,Dazzle,Pick,Dire,1838315,Team Secret
1366856226,Broodmother,Pick,Dire,1838315,Team Secret
1366856226,Lina,Pick,Dire,1838315,Team Secret
1366924428,Sniper,Ban,Radiant,1838315,Team Secret
1366924428,Night Stalker,Ban,Radiant,1838315,Team Secret
1366924428,Drow Ranger,Ban,Radiant,1838315,Team Secret
1366924428,Slark,Ban,Radiant,1838315,Team Secret
1366924428,Juggernaut,Ban,Radiant,1838315,Team Secret
1366924428,Queen of Pain,Pick,Radiant,1838315,Team Secret
1366924428,Axe,Pick,Radiant,1838315,Team Secret
1366924428,Earthshaker,Pick,Radiant,1838315,Team Secret
1366924428,Rubick,Pick,Radiant,1838315,Team Secret
1366924428,Razor,Pick,Radiant,1838315,Team Secret
1366924428,Chen,Ban,Dire,1883502,VP Polar
1366924428,Enigma,Ban,Dire,1883502,VP Polar
1366924428,Dazzle,Ban,Dire,1883502,VP Polar
1366924428,Phantom Assassin,Ban,Dire,1883502,VP Polar
1366924428,Lycan,Ban,Dire,1883502,VP Polar
1366924428,Troll Warlord,Pick,Dire,1883502,VP Polar
1366924428,Lion,Pick,Dire,1883502,VP Polar
1366924428,Zeus,Pick,Dire,1883502,VP Polar
1366924428,Batrider,Pick,Dire,1883502,VP Polar
1366924428,Magnus,Pick,Dire,1883502,VP Polar
1366997919,Chen,Ban,Radiant,1883502,VP Polar
1366997919,Enigma,Ban,Radiant,1883502,VP Polar
1366997919,Vengeful Spirit,Ban,Radiant,1883502,VP Polar
1366997919,Batrider,Ban,Radiant,1883502,VP Polar
1366997919,Keeper of the Light,Ban,Radiant,1883502,VP Polar
1366997919,Night Stalker,Pick,Radiant,1883502,VP Polar
1366997919,Axe,Pick,Radiant,1883502,VP Polar
1366997919,Witch Doctor,Pick,Radiant,1883502,VP Polar
1366997919,Luna,Pick,Radiant,1883502,VP Polar
1366997919,Storm Spirit,Pick,Radiant,1883502,VP Polar
1366997919,Sniper,Ban,Dire,1838315,Team Secret
1366997919,Troll Warlord,Ban,Dire,1838315,Team Secret
1366997919,Lina,Ban,Dire,1838315,Team Secret
1366997919,Zeus,Ban,Dire,1838315,Team Secret
1366997919,Magnus,Ban,Dire,1838315,Team Secret
1366997919,Bristleback,Pick,Dire,1838315,Team Secret
1366997919,Shadow Fiend,Pick,Dire,1838315,Team Secret
1366997919,Lion,Pick,Dire,1838315,Team Secret
1366997919,Queen of Pain,Pick,Dire,1838315,Team Secret
1366997919,Beastmaster,Pick,Dire,1838315,Team Secret
1366279652,Io,Ban,Radiant,1333179,Cloud9 G2A
1366279652,Troll Warlord,Ban,Radiant,1333179,Cloud9 G2A
1366279652,Slardar,Ban,Radiant,1333179,Cloud9 G2A
1366279652,Lich,Ban,Radiant,1333179,Cloud9 G2A
1366279652,Axe,Ban,Radiant,1333179,Cloud9 G2A
1366279652,Phoenix,Pick,Radiant,1333179,Cloud9 G2A
1366279652,Skywrath Mage,Pick,Radiant,1333179,Cloud9 G2A
1366279652,Enigma,Pick,Radiant,1333179,Cloud9 G2A
1366279652,Beastmaster,Pick,Radiant,1333179,Cloud9 G2A
1366279652,Spectre,Pick,Radiant,1333179,Cloud9 G2A
1366279652,Night Stalker,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1366279652,Zeus,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1366279652,Magnus,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1366279652,Broodmother,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1366279652,Phantom Lancer,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1366279652,Sniper,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1366279652,Ogre Magi,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1366279652,Bristleback,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1366279652,Dazzle,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1366279652,Brewmaster,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1366467777,Night Stalker,Ban,Radiant,1333179,Cloud9 G2A
1366467777,Axe,Ban,Radiant,1333179,Cloud9 G2A
1366467777,Batrider,Ban,Radiant,1333179,Cloud9 G2A
1366467777,Legion Commander,Ban,Radiant,1333179,Cloud9 G2A
1366467777,Clockwerk,Ban,Radiant,1333179,Cloud9 G2A
1366467777,Troll Warlord,Pick,Radiant,1333179,Cloud9 G2A
1366467777,Phoenix,Pick,Radiant,1333179,Cloud9 G2A
1366467777,Magnus,Pick,Radiant,1333179,Cloud9 G2A
1366467777,Enigma,Pick,Radiant,1333179,Cloud9 G2A
1366467777,Earthshaker,Pick,Radiant,1333179,Cloud9 G2A
1366467777,Io,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1366467777,Sniper,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1366467777,Phantom Lancer,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1366467777,Broodmother,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1366467777,Lion,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1366467777,Zeus,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1366467777,Skywrath Mage,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1366467777,Slark,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1366467777,Disruptor,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1366467777,Doom,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1364900071,Troll Warlord,Ban,Radiant,1252040,Team_eHug
1364900071,Sniper,Ban,Radiant,1252040,Team_eHug
1364900071,Slark,Ban,Radiant,1252040,Team_eHug
1364900071,Broodmother,Ban,Radiant,1252040,Team_eHug
1364900071,Ancient Apparition,Ban,Radiant,1252040,Team_eHug
1364900071,Io,Pick,Radiant,1252040,Team_eHug
1364900071,Skywrath Mage,Pick,Radiant,1252040,Team_eHug
1364900071,Medusa,Pick,Radiant,1252040,Team_eHug
1364900071,Juggernaut,Pick,Radiant,1252040,Team_eHug
1364900071,Legion Commander,Pick,Radiant,1252040,Team_eHug
1364900071,Shadow Fiend,Ban,Dire,1937628,Boreal eSports
1364900071,Batrider,Ban,Dire,1937628,Boreal eSports
1364900071,Tiny,Ban,Dire,1937628,Boreal eSports
1364900071,Axe,Ban,Dire,1937628,Boreal eSports
1364900071,Bristleback,Ban,Dire,1937628,Boreal eSports
1364900071,Lion,Pick,Dire,1937628,Boreal eSports
1364900071,Storm Spirit,Pick,Dire,1937628,Boreal eSports
1364900071,Nyx Assassin,Pick,Dire,1937628,Boreal eSports
1364900071,Spectre,Pick,Dire,1937628,Boreal eSports
1364900071,Zeus,Pick,Dire,1937628,Boreal eSports
1364958868,Axe,Ban,Radiant,1937628,Boreal eSports
1364958868,Bristleback,Ban,Radiant,1937628,Boreal eSports
1364958868,Juggernaut,Ban,Radiant,1937628,Boreal eSports
1364958868,Legion Commander,Ban,Radiant,1937628,Boreal eSports
1364958868,Slark,Ban,Radiant,1937628,Boreal eSports
1364958868,Storm Spirit,Pick,Radiant,1937628,Boreal eSports
1364958868,Troll Warlord,Pick,Radiant,1937628,Boreal eSports
1364958868,Earthshaker,Pick,Radiant,1937628,Boreal eSports
1364958868,Spirit Breaker,Pick,Radiant,1937628,Boreal eSports
1364958868,Ancient Apparition,Pick,Radiant,1937628,Boreal eSports
1364958868,Shadow Fiend,Ban,Dire,1252040,Team_eHug
1364958868,Batrider,Ban,Dire,1252040,Team_eHug
1364958868,Lion,Ban,Dire,1252040,Team_eHug
1364958868,Zeus,Ban,Dire,1252040,Team_eHug
1364958868,Disruptor,Ban,Dire,1252040,Team_eHug
1364958868,Sniper,Pick,Dire,1252040,Team_eHug
1364958868,Io,Pick,Dire,1252040,Team_eHug
1364958868,Skywrath Mage,Pick,Dire,1252040,Team_eHug
1364958868,Morphling,Pick,Dire,1252040,Team_eHug
1364958868,Puck,Pick,Dire,1252040,Team_eHug
1364712133,Storm Spirit,Ban,Radiant,1905619,Wheel Whreck While Whistling
1364712133,Axe,Ban,Radiant,1905619,Wheel Whreck While Whistling
1364712133,Spirit Breaker,Ban,Radiant,1905619,Wheel Whreck While Whistling
1364712133,Vengeful Spirit,Ban,Radiant,1905619,Wheel Whreck While Whistling
1364712133,Skywrath Mage,Ban,Radiant,1905619,Wheel Whreck While Whistling
1364712133,Juggernaut,Pick,Radiant,1905619,Wheel Whreck While Whistling
1364712133,Earthshaker,Pick,Radiant,1905619,Wheel Whreck While Whistling
1364712133,Lion,Pick,Radiant,1905619,Wheel Whreck While Whistling
1364712133,Queen of Pain,Pick,Radiant,1905619,Wheel Whreck While Whistling
1364712133,Bristleback,Pick,Radiant,1905619,Wheel Whreck While Whistling
1364712133,Batrider,Ban,Dire,1884355,Void Boys
1364712133,Shadow Fiend,Ban,Dire,1884355,Void Boys
1364712133,Phoenix,Ban,Dire,1884355,Void Boys
1364712133,Windranger,Ban,Dire,1884355,Void Boys
1364712133,Broodmother,Ban,Dire,1884355,Void Boys
1364712133,Sniper,Pick,Dire,1884355,Void Boys
1364712133,Troll Warlord,Pick,Dire,1884355,Void Boys
1364712133,Dazzle,Pick,Dire,1884355,Void Boys
1364712133,Faceless Void,Pick,Dire,1884355,Void Boys
1364712133,Abaddon,Pick,Dire,1884355,Void Boys
1364775901,Troll Warlord,Ban,Radiant,1884355,Void Boys
1364775901,Sniper,Ban,Radiant,1884355,Void Boys
1364775901,Skywrath Mage,Ban,Radiant,1884355,Void Boys
1364775901,Silencer,Ban,Radiant,1884355,Void Boys
1364775901,Enigma,Ban,Radiant,1884355,Void Boys
1364775901,Axe,Pick,Radiant,1884355,Void Boys
1364775901,Shadow Fiend,Pick,Radiant,1884355,Void Boys
1364775901,Phoenix,Pick,Radiant,1884355,Void Boys
1364775901,Lion,Pick,Radiant,1884355,Void Boys
1364775901,Lifestealer,Pick,Radiant,1884355,Void Boys
1364775901,Batrider,Ban,Dire,1905619,Wheel Whreck While Whistling
1364775901,Storm Spirit,Ban,Dire,1905619,Wheel Whreck While Whistling
1364775901,Vengeful Spirit,Ban,Dire,1905619,Wheel Whreck While Whistling
1364775901,Omniknight,Ban,Dire,1905619,Wheel Whreck While Whistling
1364775901,Drow Ranger,Ban,Dire,1905619,Wheel Whreck While Whistling
1364775901,Earthshaker,Pick,Dire,1905619,Wheel Whreck While Whistling
1364775901,Juggernaut,Pick,Dire,1905619,Wheel Whreck While Whistling
1364775901,Lina,Pick,Dire,1905619,Wheel Whreck While Whistling
1364775901,Morphling,Pick,Dire,1905619,Wheel Whreck While Whistling
1364775901,Tinker,Pick,Dire,1905619,Wheel Whreck While Whistling
1364489031,Io,Ban,Radiant,111474,Alliance
1364489031,Troll Warlord,Ban,Radiant,111474,Alliance
1364489031,Naga Siren,Ban,Radiant,111474,Alliance
1364489031,Ancient Apparition,Ban,Radiant,111474,Alliance
1364489031,Slark,Ban,Radiant,111474,Alliance
1364489031,Batrider,Pick,Radiant,111474,Alliance
1364489031,Lion,Pick,Radiant,111474,Alliance
1364489031,Chen,Pick,Radiant,111474,Alliance
1364489031,Queen of Pain,Pick,Radiant,111474,Alliance
1364489031,Phantom Assassin,Pick,Radiant,111474,Alliance
1364489031,Sniper,Ban,Dire,1333179,Cloud9 G2A
1364489031,Skywrath Mage,Ban,Dire,1333179,Cloud9 G2A
1364489031,Slardar,Ban,Dire,1333179,Cloud9 G2A
1364489031,Storm Spirit,Ban,Dire,1333179,Cloud9 G2A
1364489031,Juggernaut,Ban,Dire,1333179,Cloud9 G2A
1364489031,Phoenix,Pick,Dire,1333179,Cloud9 G2A
1364489031,Zeus,Pick,Dire,1333179,Cloud9 G2A
1364489031,Bounty Hunter,Pick,Dire,1333179,Cloud9 G2A
1364489031,Bane,Pick,Dire,1333179,Cloud9 G2A
1364489031,Phantom Lancer,Pick,Dire,1333179,Cloud9 G2A
1364571263,Sniper,Ban,Radiant,1333179,Cloud9 G2A
1364571263,Treant Protector,Ban,Radiant,1333179,Cloud9 G2A
1364571263,Skywrath Mage,Ban,Radiant,1333179,Cloud9 G2A
1364571263,Faceless Void,Ban,Radiant,1333179,Cloud9 G2A
1364571263,Axe,Ban,Radiant,1333179,Cloud9 G2A
1364571263,Io,Pick,Radiant,1333179,Cloud9 G2A
1364571263,Tiny,Pick,Radiant,1333179,Cloud9 G2A
1364571263,Bane,Pick,Radiant,1333179,Cloud9 G2A
1364571263,Magnus,Pick,Radiant,1333179,Cloud9 G2A
1364571263,Broodmother,Pick,Radiant,1333179,Cloud9 G2A
1364571263,Zeus,Ban,Dire,111474,Alliance
1364571263,Phoenix,Ban,Dire,111474,Alliance
1364571263,Batrider,Ban,Dire,111474,Alliance
1364571263,Beastmaster,Ban,Dire,111474,Alliance
1364571263,Lina,Ban,Dire,111474,Alliance
1364571263,Troll Warlord,Pick,Dire,111474,Alliance
1364571263,Spirit Breaker,Pick,Dire,111474,Alliance
1364571263,Silencer,Pick,Dire,111474,Alliance
1364571263,Dazzle,Pick,Dire,111474,Alliance
1364571263,Legion Commander,Pick,Dire,111474,Alliance
1364069983,Axe,Ban,Radiant,36,Natus Vincere
1364069983,Chen,Ban,Radiant,36,Natus Vincere
1364069983,Skywrath Mage,Ban,Radiant,36,Natus Vincere
1364069983,Phantom Lancer,Ban,Radiant,36,Natus Vincere
1364069983,Vengeful Spirit,Ban,Radiant,36,Natus Vincere
1364069983,Troll Warlord,Pick,Radiant,36,Natus Vincere
1364069983,Earthshaker,Pick,Radiant,36,Natus Vincere
1364069983,Dazzle,Pick,Radiant,36,Natus Vincere
1364069983,Spirit Breaker,Pick,Radiant,36,Natus Vincere
1364069983,Shadow Fiend,Pick,Radiant,36,Natus Vincere
1364069983,Io,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1364069983,Sniper,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1364069983,Ancient Apparition,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1364069983,Lina,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1364069983,Templar Assassin,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1364069983,Zeus,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1364069983,Night Stalker,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1364069983,Bristleback,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1364069983,Queen of Pain,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1364069983,Lich,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1364193184,Axe,Ban,Radiant,36,Natus Vincere
1364193184,Troll Warlord,Ban,Radiant,36,Natus Vincere
1364193184,Shadow Fiend,Ban,Radiant,36,Natus Vincere
1364193184,Witch Doctor,Ban,Radiant,36,Natus Vincere
1364193184,Zeus,Ban,Radiant,36,Natus Vincere
1364193184,Disruptor,Pick,Radiant,36,Natus Vincere
1364193184,Lina,Pick,Radiant,36,Natus Vincere
1364193184,Morphling,Pick,Radiant,36,Natus Vincere
1364193184,Drow Ranger,Pick,Radiant,36,Natus Vincere
1364193184,Lion,Pick,Radiant,36,Natus Vincere
1364193184,Sniper,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1364193184,Night Stalker,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1364193184,Ancient Apparition,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1364193184,Brewmaster,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1364193184,Vengeful Spirit,Ban,Dire,2085365,-Ninjas-in-Pyjamas-
1364193184,Io,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1364193184,Bristleback,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
1364193184,Lich,Pick,Dire,2085365,-Ninjas-in-Pyjamas-
